"gene","clade","n_sites","mean_score","conserved_sites","accelerated_sites","pct_conserved","pct_accelerated"
"OG0066716_allintron","C",408,0.0464165569355288,0,4,0,0.980392156862745
"OG0066716_allintron","D",408,-0.927563295500747,0,227,0,55.6372549019608
"OG0066716_allintron","E",408,0.058501057133116,0,5,0,1.22549019607843
"OG0066716_allintron","Outgroup",408,0.0603427102905037,0,1,0,0.245098039215686
"OG0066752_allintron","A1",399,0.0281545911847695,0,0,0,0
"OG0066752_allintron","A2",399,0.0476319381426605,0,1,0,0.25062656641604
"OG0066752_allintron","B",399,-0.167377190475742,0,91,0,22.8070175438597
"OG0066752_allintron","C",399,0.0555539697216286,0,2,0,0.50125313283208
"OG0066752_allintron","D",399,-0.391649270767327,0,42,0,10.5263157894737
"OG0066752_allintron","E",399,0.124041455311539,0,0,0,0
"OG0066752_allintron","Outgroup",399,0.046251850118932,0,9,0,2.25563909774436
"OG0067714_allintron","A1",1212,0.0266092020896058,0,1,0,0.0825082508250825
"OG0067714_allintron","A2",1212,-0.142841720688123,0,83,0,6.84818481848185
"OG0067714_allintron","B",1212,0.135968415744467,0,5,0,0.412541254125413
"OG0067714_allintron","C",1212,0.0343314887141507,0,11,0,0.907590759075908
"OG0067714_allintron","D",1212,0.206385316097045,0,2,0,0.165016501650165
"OG0067714_allintron","E",1212,-0.322119305822925,0,152,0,12.5412541254125
"OG0067714_allintron","Outgroup",1212,-0.474087222726926,0,317,0,26.1551155115512
"OG0068401_allintron","A1",1107,0.00844343155401794,0,6,0,0.5420054200542
"OG0068401_allintron","A2",1107,-0.960726033860726,0,731,0,66.0343270099368
"OG0068401_allintron","B",1107,0.128565256385253,0,15,0,1.3550135501355
"OG0068401_allintron","C",1107,0.0832660215319252,0,3,0,0.2710027100271
"OG0068401_allintron","D",1107,-1.110001824749,0,801,0,72.3577235772358
"OG0068401_allintron","E",1107,0.103165152277509,0,3,0,0.2710027100271
"OG0068401_allintron","Outgroup",1107,0.104526311132493,0,0,0,0
"OG0072278_allintron","A1",1155,0.0250809289376966,0,2,0,0.173160173160173
"OG0072278_allintron","A2",1155,0.0720166220732844,0,1,0,0.0865800865800866
"OG0072278_allintron","B",1155,-0.670634593474845,0,464,0,40.1731601731602
"OG0072278_allintron","C",1155,-0.131595932292154,0,65,0,5.62770562770563
"OG0072278_allintron","D",1155,-0.60956021944537,0,334,0,28.9177489177489
"OG0072278_allintron","E",1155,0.0347288293419787,0,26,0,2.25108225108225
"OG0072278_allintron","Outgroup",1155,-0.754669180648667,0,467,0,40.4329004329004
"OG0074859_allintron","A1",930,0.0115505654173504,0,3,0,0.32258064516129
"OG0074859_allintron","A2",930,-0.055565814650754,0,37,0,3.97849462365591
"OG0074859_allintron","B",930,0.142050793814457,0,1,0,0.10752688172043
"OG0074859_allintron","C",930,0.11711845338162,0,0,0,0
"OG0074859_allintron","D",930,0.144598494265431,0,1,0,0.10752688172043
"OG0074859_allintron","E",930,0.0210010436872191,0,16,0,1.72043010752688
"OG0074859_allintron","Outgroup",930,0.0322299933849634,0,13,0,1.39784946236559
"OG0074896_allintron","A1",1329,-0.0680633096945974,0,36,0,2.70880361173815
"OG0074896_allintron","A2",1329,-0.56300576443341,0,343,0,25.8088788562829
"OG0074896_allintron","B",1329,0.231809011769868,0,4,0,0.300978179082017
"OG0074896_allintron","C",1329,0.00211588718434375,0,11,0,0.827689992475546
"OG0074896_allintron","D",1329,-0.0634048779349091,0,33,0,2.48306997742664
"OG0074896_allintron","E",1329,-0.099142890349936,0,13,0,0.978179082016554
"OG0074896_allintron","Outgroup",1329,-0.208724381979792,0,28,0,2.10684725357412
"OG0075788_allintron","A1",2367,-0.154827942942,0,96,0,4.05576679340938
"OG0075788_allintron","A2",2367,-0.0320473599081706,0,9,0,0.380228136882129
"OG0075788_allintron","B",2367,-0.0031111105724184,0,14,0,0.591465990705534
"OG0075788_allintron","C",2367,0.0255292696721911,0,8,0,0.337980566117448
"OG0075788_allintron","D",2367,-0.185994043355195,0,239,0,10.0971694127588
"OG0075788_allintron","E",2367,-0.252953864254666,0,240,0,10.1394169835234
"OG0075788_allintron","Outgroup",2367,0.0357956185223016,0,7,0,0.295732995352767
"OG0076104_allintron","A1",507,0.0129403454239012,0,1,0,0.19723865877712
"OG0076104_allintron","A2",507,0.0317277092857255,0,0,0,0
"OG0076104_allintron","B",507,-0.123061699867497,0,49,0,9.6646942800789
"OG0076104_allintron","C",507,0.00522211766849163,0,10,0,1.9723865877712
"OG0076104_allintron","D",507,0.0761674790508029,0,4,0,0.788954635108481
"OG0076104_allintron","E",507,-0.117966968261768,0,35,0,6.90335305719921
"OG0076104_allintron","Outgroup",507,0.012788573099762,0,11,0,2.16962524654832
"OG0076278_allintron","A1",663,-0.183686662747108,0,32,0,4.82654600301659
"OG0076278_allintron","A2",663,-0.00449684044220921,0,2,0,0.301659125188537
"OG0076278_allintron","B",663,0.136306548317502,0,0,0,0
"OG0076278_allintron","C",663,-0.00417497404098082,0,7,0,1.05580693815988
"OG0076278_allintron","D",663,0.102326536759413,0,2,0,0.301659125188537
"OG0076278_allintron","E",663,0.0767795930951127,0,1,0,0.150829562594268
"OG0076278_allintron","Outgroup",663,0.0192009796477325,0,2,0,0.301659125188537
"OG0077214_allintron","A1",870,0.0149585305583734,0,1,0,0.114942528735632
"OG0077214_allintron","A2",870,0.0296511316739449,0,2,0,0.229885057471264
"OG0077214_allintron","B",870,0.094594774985816,0,3,0,0.344827586206897
"OG0077214_allintron","C",870,0.0549568780397112,0,4,0,0.459770114942529
"OG0077214_allintron","D",870,0.105106090091112,0,4,0,0.459770114942529
"OG0077214_allintron","E",870,0.05388692946505,0,2,0,0.229885057471264
"OG0077214_allintron","Outgroup",870,0.0224592964861394,0,18,0,2.06896551724138
"OG0077648_allintron","A1",1425,0.00240329492662971,0,0,0,0
"OG0077648_allintron","A2",1425,0.00897443957013725,0,1,0,0.0701754385964912
"OG0077648_allintron","B",1425,0.0241209344120579,0,3,0,0.210526315789474
"OG0077648_allintron","C",1425,0.00443099279205696,0,10,0,0.701754385964912
"OG0077648_allintron","D",1425,0.0299023067108118,0,1,0,0.0701754385964912
"OG0077648_allintron","E",1425,0.00831416847312636,0,8,0,0.56140350877193
"OG0077648_allintron","Outgroup",1425,-0.00278562163224068,0,12,0,0.842105263157895
"OG0078026_allintron","A1",1104,-0.0661420756777664,0,21,0,1.90217391304348
"OG0078026_allintron","A2",1104,0.00324297086945521,0,9,0,0.815217391304348
"OG0078026_allintron","B",1104,0.011666476643877,0,44,0,3.98550724637681
"OG0078026_allintron","C",1104,0.0632822335342836,0,13,0,1.17753623188406
"OG0078026_allintron","D",1104,0.102587245715702,0,6,0,0.543478260869565
"OG0078026_allintron","E",1104,0.0851219274532774,0,4,0,0.36231884057971
"OG0078026_allintron","Outgroup",1104,0.0486819015898711,0,4,0,0.36231884057971
"OG0078138_allintron","A1",939,0.023715407870598,0,0,0,0
"OG0078138_allintron","A2",939,0.0539952662492959,0,1,0,0.106496272630458
"OG0078138_allintron","B",939,0.171002891646803,0,1,0,0.106496272630458
"OG0078138_allintron","C",939,-0.287858075461589,0,87,0,9.26517571884984
"OG0078138_allintron","D",939,-0.176449456817874,0,59,0,6.28328008519702
"OG0078138_allintron","E",939,0.11946760468414,0,2,0,0.212992545260916
"OG0078138_allintron","Outgroup",939,0.0977233599606695,0,8,0,0.851970181043664
"OG0078166_allintron","A1",2460,-0.176794145807303,0,225,0,9.14634146341463
"OG0078166_allintron","A2",2460,-0.0610853185598728,0,84,0,3.41463414634146
"OG0078166_allintron","B",2460,0.0204288167704591,0,36,0,1.46341463414634
"OG0078166_allintron","C",2460,-0.0318850523583594,0,46,0,1.86991869918699
"OG0078166_allintron","D",2460,-0.0738751503460714,0,56,0,2.27642276422764
"OG0078166_allintron","E",2460,-0.0593349816832073,0,56,0,2.27642276422764
"OG0078166_allintron","Outgroup",2460,-0.0360590684179967,0,14,0,0.569105691056911
"OG0078173_allintron","A1",2508,0.0158420409005917,0,5,0,0.199362041467305
"OG0078173_allintron","A2",2508,0.0301817703817596,0,4,0,0.159489633173844
"OG0078173_allintron","B",2508,0.0793488197260825,0,21,0,0.837320574162679
"OG0078173_allintron","C",2508,-0.19040231598609,0,356,0,14.1945773524721
"OG0078173_allintron","D",2508,0.0837089585880206,0,12,0,0.478468899521531
"OG0078173_allintron","E",2508,0.0298916548362197,0,28,0,1.11642743221691
"OG0078173_allintron","Outgroup",2508,0.059553460396697,0,10,0,0.398724082934609
"OG0078211_allintron","A1",954,-0.00371216348947799,0,7,0,0.733752620545073
"OG0078211_allintron","A2",954,-0.0117269161578607,0,12,0,1.25786163522013
"OG0078211_allintron","B",954,0.050033196724622,0,13,0,1.36268343815514
"OG0078211_allintron","C",954,0.0162985012323102,0,11,0,1.15303983228512
"OG0078211_allintron","D",954,-0.773501247153354,0,330,0,34.5911949685535
"OG0078211_allintron","E",954,0.0221389836804853,0,10,0,1.0482180293501
"OG0078211_allintron","Outgroup",954,0.0405086437752044,0,6,0,0.628930817610063
"OG0078261_allintron","A1",804,-0.0943225064399715,0,8,0,0.995024875621891
"OG0078261_allintron","A2",804,-0.187643298943934,0,75,0,9.32835820895522
"OG0078261_allintron","B",804,0.0939668589401579,0,11,0,1.3681592039801
"OG0078261_allintron","C",804,0.143017521798447,0,2,0,0.248756218905473
"OG0078261_allintron","D",804,0.281301072096979,0,2,0,0.248756218905473
"OG0078261_allintron","E",804,-0.06681412363544,0,50,0,6.21890547263682
"OG0078261_allintron","Outgroup",804,0.149738837431078,0,0,0,0
"OG0078380_allintron","A1",693,0.0236337817484678,0,0,0,0
"OG0078380_allintron","A2",693,0.0704622948286545,0,0,0,0
"OG0078380_allintron","B",693,0.160919701474307,0,3,0,0.432900432900433
"OG0078380_allintron","C",693,-0.316460348089637,0,103,0,14.8629148629149
"OG0078380_allintron","D",693,0.210340909950219,0,0,0,0
"OG0078380_allintron","E",693,-0.747264001895373,0,270,0,38.961038961039
"OG0078380_allintron","Outgroup",693,0.131274832801177,0,1,0,0.144300144300144
"OG0079225_allintron","A1",294,-0.00414828522014478,0,1,0,0.340136054421769
"OG0079225_allintron","A2",294,0.0180583955959493,0,1,0,0.340136054421769
"OG0079225_allintron","B",294,0.0763670686424251,0,0,0,0
"OG0079225_allintron","C",294,-0.0634414264959594,0,16,0,5.4421768707483
"OG0079225_allintron","D",294,0.079184489157028,0,0,0,0
"OG0079225_allintron","E",294,0.0536804334745113,0,1,0,0.340136054421769
"OG0079225_allintron","Outgroup",294,0.0290318240734034,0,0,0,0
"OG0079355_allintron","A1",2298,-0.00599458081893791,0,19,0,0.82680591818973
"OG0079355_allintron","A2",2298,0.0169710343441943,0,7,0,0.30461270670148
"OG0079355_allintron","B",2298,0.0900115505233514,0,5,0,0.217580504786771
"OG0079355_allintron","C",2298,0.000948191407231798,0,24,0,1.0443864229765
"OG0079355_allintron","D",2298,0.0786110317002955,0,11,0,0.478677110530896
"OG0079355_allintron","E",2298,0.0366674603889264,0,5,0,0.217580504786771
"OG0079355_allintron","Outgroup",2298,-0.0599042900169021,0,39,0,1.69712793733681
"OG0080468_allintron","A1",1590,0.0168567357909826,0,3,0,0.188679245283019
"OG0080468_allintron","A2",1590,0.0352506011988238,0,8,0,0.50314465408805
"OG0080468_allintron","B",1590,-0.372520295231005,0,410,0,25.7861635220126
"OG0080468_allintron","C",1590,-0.0384766125359183,0,26,0,1.63522012578616
"OG0080468_allintron","D",1590,-0.266671739331166,0,203,0,12.7672955974843
"OG0080468_allintron","E",1590,0.0676585527683784,0,4,0,0.251572327044025
"OG0080468_allintron","Outgroup",1590,0.050280169443048,0,2,0,0.125786163522013
"OG0080705_allintron","A1",621,-0.0209577301985254,0,2,0,0.322061191626409
"OG0080705_allintron","A2",621,-0.0584155882369413,0,4,0,0.644122383252818
"OG0080705_allintron","B",621,0.157558023119156,0,0,0,0
"OG0080705_allintron","C",621,-0.135856590685444,0,18,0,2.89855072463768
"OG0080705_allintron","D",621,-0.0608853836620334,0,4,0,0.644122383252818
"OG0080705_allintron","E",621,0.0640057608129655,0,0,0,0
"OG0080705_allintron","Outgroup",621,0.121110906953176,0,0,0,0
"OG0080901_allintron","A1",918,-0.162170931380763,0,34,0,3.7037037037037
"OG0080901_allintron","A2",918,-0.0491229001655418,0,5,0,0.544662309368192
"OG0080901_allintron","B",918,0.0160519626568827,0,5,0,0.544662309368192
"OG0080901_allintron","C",918,-0.26233692736124,0,115,0,12.5272331154684
"OG0080901_allintron","D",918,0.0644622822510908,0,1,0,0.108932461873638
"OG0080901_allintron","E",918,-0.0101330561289978,0,7,0,0.762527233115468
"OG0080901_allintron","Outgroup",918,0.0148962103408544,0,2,0,0.217864923747277
"OG0081088_allintron","A1",687,0.0179934461379502,0,4,0,0.582241630276565
"OG0081088_allintron","A2",687,0.0605131714730982,0,1,0,0.145560407569141
"OG0081088_allintron","B",687,-0.0774625300005106,0,51,0,7.4235807860262
"OG0081088_allintron","C",687,-0.51586535667603,0,199,0,28.9665211062591
"OG0081088_allintron","D",687,-0.399303019216663,0,139,0,20.2328966521106
"OG0081088_allintron","E",687,-0.367097530786051,0,143,0,20.8151382823872
"OG0081088_allintron","Outgroup",687,-0.110047641181563,0,16,0,2.32896652110626
"OG0081328_allintron","A1",1215,0.0171633023544912,0,1,0,0.0823045267489712
"OG0081328_allintron","A2",1215,0.053887709767482,0,1,0,0.0823045267489712
"OG0081328_allintron","B",1215,0.116488114940069,0,5,0,0.411522633744856
"OG0081328_allintron","C",1215,-0.661934986283112,0,381,0,31.358024691358
"OG0081328_allintron","D",1215,-0.219816999631446,0,156,0,12.8395061728395
"OG0081328_allintron","E",1215,0.078898771047277,0,5,0,0.411522633744856
"OG0081328_allintron","Outgroup",1215,0.0800230004007459,0,0,0,0
"OG0081675_allintron","A1",1374,-0.0867862620951179,0,32,0,2.32896652110626
"OG0081675_allintron","A2",1374,0.0163051869470792,0,3,0,0.218340611353712
"OG0081675_allintron","B",1374,0.133998561726817,0,1,0,0.0727802037845706
"OG0081675_allintron","C",1374,-0.677611467856272,0,365,0,26.5647743813683
"OG0081675_allintron","D",1374,0.0394660539156566,0,7,0,0.509461426491994
"OG0081675_allintron","E",1374,0.0245258893950365,0,7,0,0.509461426491994
"OG0081675_allintron","Outgroup",1374,-0.117396751428042,0,70,0,5.09461426491994
"OG0083712_allintron","A1",1206,-0.0657254715091684,0,24,0,1.99004975124378
"OG0083712_allintron","A2",1206,-0.00942740329898015,0,20,0,1.65837479270315
"OG0083712_allintron","B",1206,-0.0431646210609108,0,23,0,1.90713101160862
"OG0083712_allintron","C",1206,-0.00309139165574026,0,7,0,0.580431177446103
"OG0083712_allintron","D",1206,-0.342909114634537,0,192,0,15.9203980099502
"OG0083712_allintron","E",1206,-0.0558640390741652,0,22,0,1.82421227197347
"OG0083712_allintron","Outgroup",1206,0.00559118442760735,0,7,0,0.580431177446103
"OG0083792_allintron","A1",1134,-0.114281074759414,0,59,0,5.20282186948854
"OG0083792_allintron","A2",1134,-0.0198460757579589,0,19,0,1.67548500881834
"OG0083792_allintron","B",1134,-0.0127291767771285,0,28,0,2.46913580246914
"OG0083792_allintron","C",1134,-0.0436270633189266,0,31,0,2.7336860670194
"OG0083792_allintron","D",1134,0.087880280959018,0,2,0,0.17636684303351
"OG0083792_allintron","E",1134,0.015624632104455,0,16,0,1.41093474426808
"OG0083792_allintron","Outgroup",1134,-0.0644380128557647,0,75,0,6.61375661375661
"OG0084150_allintron","A1",1047,0.0044096534342404,0,1,0,0.0955109837631328
"OG0084150_allintron","A2",1047,0.0141157910151184,0,0,0,0
"OG0084150_allintron","B",1047,0.0379727231901429,0,3,0,0.286532951289398
"OG0084150_allintron","C",1047,0.0153077463333986,0,4,0,0.382043935052531
"OG0084150_allintron","D",1047,-0.00895983931540371,0,12,0,1.14613180515759
"OG0084150_allintron","E",1047,-0.00648432937378309,0,1,0,0.0955109837631328
"OG0084150_allintron","Outgroup",1047,0.0178273972172652,0,2,0,0.191021967526266
"OG0084244_allintron","A1",825,0.0042628691593935,0,4,0,0.484848484848485
"OG0084244_allintron","A2",825,0.0436486133164832,0,3,0,0.363636363636364
"OG0084244_allintron","B",825,-0.107615720126842,0,109,0,13.2121212121212
"OG0084244_allintron","C",825,-0.0245097646862224,0,44,0,5.33333333333333
"OG0084244_allintron","D",825,0.10674723181954,0,4,0,0.484848484848485
"OG0084244_allintron","E",825,0.111203483568737,0,3,0,0.363636363636364
"OG0084244_allintron","Outgroup",825,0.109559171113401,0,1,0,0.121212121212121
"OG0084268_allintron","A1",471,-0.00214568986801124,0,5,0,1.06157112526539
"OG0084268_allintron","A2",471,0.0350721653151168,0,0,0,0
"OG0084268_allintron","B",471,0.0276764552260442,0,19,0,4.03397027600849
"OG0084268_allintron","C",471,0.0377713590785346,0,5,0,1.06157112526539
"OG0084268_allintron","D",471,0.0448941575990029,0,5,0,1.06157112526539
"OG0084268_allintron","E",471,0.045924453896356,0,6,0,1.27388535031847
"OG0084268_allintron","Outgroup",471,-0.736423880222587,0,196,0,41.6135881104034
"OG0084293_allintron","A1",1692,-0.101398943223076,0,55,0,3.25059101654846
"OG0084293_allintron","A2",1692,-0.00985105809798189,0,28,0,1.6548463356974
"OG0084293_allintron","B",1692,0.0963930163610494,0,5,0,0.295508274231678
"OG0084293_allintron","C",1692,-0.379494229070997,0,350,0,20.6855791962175
"OG0084293_allintron","D",1692,-0.215135472566617,0,169,0,9.98817966903073
"OG0084293_allintron","E",1692,0.0133666307955332,0,38,0,2.24586288416076
"OG0084293_allintron","Outgroup",1692,-0.0589046172764636,0,60,0,3.54609929078014
"OG0084402_allintron","A1",507,0.00544541570409677,0,1,0,0.19723865877712
"OG0084402_allintron","A2",507,0.020250257059483,0,0,0,0
"OG0084402_allintron","B",507,-0.405658696407355,0,133,0,26.232741617357
"OG0084402_allintron","C",507,-0.678061861155341,0,169,0,33.3333333333333
"OG0084402_allintron","D",507,0.0140241086026163,0,7,0,1.38067061143984
"OG0084402_allintron","E",507,-0.14761139055131,0,50,0,9.86193293885602
"OG0084402_allintron","Outgroup",507,0.0061156126395016,0,6,0,1.18343195266272
"OG0084452_allintron","A1",546,-0.0109472340813369,0,5,0,0.915750915750916
"OG0084452_allintron","A2",546,0.020569374601335,0,3,0,0.549450549450549
"OG0084452_allintron","B",546,0.0526504920488123,0,4,0,0.732600732600733
"OG0084452_allintron","C",546,-0.941274751373279,0,250,0,45.7875457875458
"OG0084452_allintron","D",546,0.0931416736954199,0,4,0,0.732600732600733
"OG0084452_allintron","E",546,0.067504611005627,0,2,0,0.366300366300366
"OG0084452_allintron","Outgroup",546,0.0671753813727629,0,3,0,0.549450549450549
"OG0084497_allintron","A1",846,0.00485242648488147,0,0,0,0
"OG0084497_allintron","A2",846,0.0633843779979001,0,1,0,0.118203309692671
"OG0084497_allintron","B",846,0.0431753654132962,0,2,0,0.236406619385343
"OG0084497_allintron","C",846,0.0307057441355312,0,5,0,0.591016548463357
"OG0084497_allintron","D",846,-0.112998446720217,0,79,0,9.33806146572104
"OG0084497_allintron","E",846,0.0479441169620116,0,6,0,0.709219858156028
"OG0084497_allintron","Outgroup",846,0.0632977082174856,0,3,0,0.354609929078014
"OG0084529_allintron","A1",1950,-0.431779983385139,0,441,0,22.6153846153846
"OG0084529_allintron","A2",1950,-0.182718393146263,0,95,0,4.87179487179487
"OG0084529_allintron","B",1950,0.126777045201232,0,3,0,0.153846153846154
"OG0084529_allintron","C",1950,-0.0626079987636094,0,54,0,2.76923076923077
"OG0084529_allintron","D",1950,0.0486105868666338,0,16,0,0.82051282051282
"OG0084529_allintron","E",1950,0.0563354636775191,0,8,0,0.41025641025641
"OG0084529_allintron","Outgroup",1950,-0.00759161425246864,0,39,0,2
"OG0084795_allintron","A1",1125,0.0216331144934868,0,3,0,0.266666666666667
"OG0084795_allintron","A2",1125,0.0561549856850807,0,0,0,0
"OG0084795_allintron","B",1125,0.176298676342457,0,3,0,0.266666666666667
"OG0084795_allintron","C",1125,0.068822298941726,0,14,0,1.24444444444444
"OG0084795_allintron","D",1125,0.197855626297507,0,2,0,0.177777777777778
"OG0084795_allintron","E",1125,0.0758113805033652,0,14,0,1.24444444444444
"OG0084795_allintron","Outgroup",1125,0.0953015370984137,0,3,0,0.266666666666667
"OG0085760_allintron","A1",951,0.0138343229176685,0,4,0,0.420609884332282
"OG0085760_allintron","A2",951,0.0456708438751468,0,0,0,0
"OG0085760_allintron","B",951,0.122469108010808,0,7,0,0.736067297581493
"OG0085760_allintron","C",951,-0.367482320587355,0,68,0,7.15036803364879
"OG0085760_allintron","D",951,0.0923451481188194,0,0,0,0
"OG0085760_allintron","E",951,0.0601041975948458,0,9,0,0.946372239747634
"OG0085760_allintron","Outgroup",951,-0.298605744800502,0,77,0,8.09674027339642
"OG0085917_allintron","A1",1017,-0.798723306394387,0,378,0,37.1681415929204
"OG0085917_allintron","A2",1017,0.0225979973980746,0,0,0,0
"OG0085917_allintron","B",1017,0.215775414979674,0,1,0,0.0983284169124877
"OG0085917_allintron","C",1017,0.106064667619216,0,4,0,0.393313667649951
"OG0085917_allintron","D",1017,0.258517097434955,0,0,0,0
"OG0085917_allintron","E",1017,0.153660323777773,0,4,0,0.393313667649951
"OG0085917_allintron","Outgroup",1017,0.155434536486548,0,0,0,0
"OG0085966_allintron","A1",678,-0.143041699999786,0,51,0,7.52212389380531
"OG0085966_allintron","A2",678,0.063507822208196,0,0,0,0
"OG0085966_allintron","B",678,0.170091416127566,0,3,0,0.442477876106195
"OG0085966_allintron","C",678,-0.453316185865854,0,145,0,21.3864306784661
"OG0085966_allintron","D",678,-0.515152894927201,0,186,0,27.4336283185841
"OG0085966_allintron","E",678,0.108165132013525,0,4,0,0.589970501474926
"OG0085966_allintron","Outgroup",678,0.0946178799599171,0,6,0,0.884955752212389
"OG0086885_allintron","A1",519,0.0173429225445957,0,0,0,0
"OG0086885_allintron","A2",519,0.0390625535585967,0,0,0,0
"OG0086885_allintron","B",519,0.0952463197439953,0,7,0,1.34874759152216
"OG0086885_allintron","C",519,0.0510878981556505,0,4,0,0.770712909441233
"OG0086885_allintron","D",519,-0.788436425692915,0,283,0,54.5279383429672
"OG0086885_allintron","E",519,-0.203039438217763,0,90,0,17.3410404624277
"OG0086885_allintron","Outgroup",519,0.0656592147026776,0,4,0,0.770712909441233
"OG0086934_allintron","A1",252,-0.453005030597071,0,51,0,20.2380952380952
"OG0086934_allintron","A2",252,0.0677732587750693,0,0,0,0
"OG0086934_allintron","B",252,-0.209326738279846,0,0,0,0
"OG0086934_allintron","C",252,-0.251440876303204,0,31,0,12.3015873015873
"OG0086934_allintron","D",252,0.0761534413867561,0,0,0,0
"OG0086934_allintron","E",252,-0.198670042818105,0,29,0,11.5079365079365
"OG0086934_allintron","Outgroup",252,-0.183355176115613,0,17,0,6.74603174603175
"OG0087035a_allintron","A1",471,-0.433520932994171,0,108,0,22.9299363057325
"OG0087035a_allintron","A2",471,-0.0301319709280431,0,6,0,1.27388535031847
"OG0087035a_allintron","B",471,0.153785847273816,0,2,0,0.424628450106157
"OG0087035a_allintron","C",471,0.0975250130197795,0,0,0,0
"OG0087035a_allintron","D",471,-0.110865081123425,0,10,0,2.12314225053079
"OG0087035a_allintron","E",471,0.100105495461172,0,1,0,0.212314225053079
"OG0087035a_allintron","Outgroup",471,0.095965776646408,0,2,0,0.424628450106157
"OG0087452_allintron","A1",2592,-0.00152113539705046,0,9,0,0.347222222222222
"OG0087452_allintron","A2",2592,-0.0478517151503157,0,43,0,1.65895061728395
"OG0087452_allintron","B",2592,0.0380633959504537,0,16,0,0.617283950617284
"OG0087452_allintron","C",2592,-0.0730713947460315,0,100,0,3.85802469135802
"OG0087452_allintron","D",2592,0.0457004686261081,0,28,0,1.08024691358025
"OG0087452_allintron","E",2592,-0.0243963670681392,0,32,0,1.23456790123457
"OG0087452_allintron","Outgroup",2592,-0.111130133743487,0,111,0,4.28240740740741
"OG0087910_allintron","A1",546,0.00451288871603309,0,2,0,0.366300366300366
"OG0087910_allintron","A2",546,0.0313725173552023,0,3,0,0.549450549450549
"OG0087910_allintron","B",546,0.094706715403073,0,6,0,1.0989010989011
"OG0087910_allintron","C",546,0.040753707426039,0,8,0,1.46520146520147
"OG0087910_allintron","D",546,0.112279902081122,0,4,0,0.732600732600733
"OG0087910_allintron","E",546,0.0604772184239926,0,3,0,0.549450549450549
"OG0087910_allintron","Outgroup",546,0.0649194127460098,0,1,0,0.183150183150183
"OG0088793_allintron","A1",387,-0.331007157622188,0,19,0,4.90956072351421
"OG0088793_allintron","A2",387,-0.407425010809306,0,94,0,24.2894056847545
"OG0088793_allintron","B",387,-0.0604715969406909,0,2,0,0.516795865633075
